Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: 0.01 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 23 | Time: 0.383s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: 0.01 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 24 | Time: 0.400s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: 0.01 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 25 | Time: 0.417s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: 0.01 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 26 | Time: 0.433s | Pos: (635.6, 357.6) | Vel: (-261.6, -146.9) | Orient: -0.03 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 27 | Time: 0.450s | Pos: (631.3, 355.1) | Vel: (-261.6, -146.9) | Orient: -0.06 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 28 | Time: 0.467s | Pos: (626.9, 352.7) | Vel: (-261.6, -146.9) | Orient: -0.09 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 29 | Time: 0.483s | Pos: (622.6, 350.2) | Vel: (-261.6, -146.9) | Orient: -0.13 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 30 | Time: 0.500s | Pos: (618.2, 347.8) | Vel: (-261.6, -146.9) | Orient: -0.16 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 31 | Time: 0.517s | Pos: (613.8, 345.3) | Vel: (-261.6, -146.9) | Orient: -0.19 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 32 | Time: 0.533s | Pos: (609.5, 342.9) | Vel: (-261.6, -146.9) | Orient: -0.23 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 33 | Time: 0.550s | Pos: (605.1, 340.4) | Vel: (-261.6, -146.9) | Orient: -0.26 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 34 | Time: 0.567s | Pos: (600.8, 338.0) | Vel: (-261.6, -146.9) | Orient: -0.29 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 35 | Time: 0.583s | Pos: (596.4, 335.5) | Vel: (-261.6, -146.9) | Orient: -0.33 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 36 | Time: 0.600s | Pos: (592.0, 333.1) | Vel: (-261.6, -146.9) | Orient: -0.36 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 37 | Time: 0.617s | Pos: (587.7, 330.6) | Vel: (-261.6, -146.9) | Orient: -0.39 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 38 | Time: 0.633s | Pos: (583.3, 328.2) | Vel: (-261.6, -146.9) | Orient: -0.43 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 39 | Time: 0.650s | Pos: (579.0, 325.7) | Vel: (-261.6, -146.9) | Orient: -0.46 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 40 | Time: 0.667s | Pos: (574.6, 323.3) | Vel: (-261.6, -146.9) | Orient: -0.49 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 41 | Time: 0.683s | Pos: (570.2, 320.8) | Vel: (-261.6, -146.9) | Orient: -0.53 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 42 | Time: 0.700s | Pos: (565.9, 318.4) | Vel: (-261.6, -146.9) | Orient: -0.56 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 43 | Time: 0.717s | Pos: (561.5, 315.9) | Vel: (-261.6, -146.9) | Orient: -0.59 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 44 | Time: 0.733s | Pos: (557.2, 313.5) | Vel: (-261.6, -146.9) | Orient: -0.63 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 45 | Time: 0.750s | Pos: (552.8, 311.0) | Vel: (-261.6, -146.9) | Orient: -0.66 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 46 | Time: 0.767s | Pos: (548.4, 308.6) | Vel: (-261.6, -146.9) | Orient: -0.69 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 47 | Time: 0.783s | Pos: (544.1, 306.1) | Vel: (-261.6, -146.9) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 48 | Time: 0.800s | Pos: (539.7, 303.7) | Vel: (-261.6, -146.9) | Orient: -0.76 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 49 | Time: 0.817s | Pos: (535.4, 301.2) | Vel: (-261.6, -146.9) | Orient: -0.79 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 50 | Time: 0.833s | Pos: (532.1, 305.0) | Vel: (-196.6, 226.6) | Orient: -0.76 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 51 | Time: 0.850s | Pos: (528.8, 308.8) | Vel: (-196.3, 226.9) | Orient: -0.73 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 52 | Time: 0.867s | Pos: (525.6, 312.6) | Vel: (-196.3, 226.9) | Orient: -0.69 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 53 | Time: 0.883s | Pos: (522.3, 316.4) | Vel: (-196.3, 226.9) | Orient: -0.66 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 54 | Time: 0.900s | Pos: (519.0, 320.1) | Vel: (-196.3, 226.9) | Orient: -0.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 55 | Time: 0.917s | Pos: (515.7, 323.9) | Vel: (-196.3, 226.9) | Orient: -0.59 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 56 | Time: 0.933s | Pos: (512.5, 327.7) | Vel: (-196.3, 226.9) | Orient: -0.56 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 57 | Time: 0.950s | Pos: (509.2, 331.5) | Vel: (-196.3, 226.9) | Orient: -0.53 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 58 | Time: 0.967s | Pos: (505.9, 335.3) | Vel: (-196.3, 226.9) | Orient: -0.49 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 59 | Time: 0.983s | Pos: (502.7, 339.1) | Vel: (-196.3, 226.9) | Orient: -0.46 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 60 | Time: 1.000s | Pos: (499.4, 342.8) | Vel: (-196.3, 226.9) | Orient: -0.43 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 61 | Time: 1.017s | Pos: (496.1, 346.6) | Vel: (-196.3, 226.9) | Orient: -0.39 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 62 | Time: 1.033s | Pos: (492.8, 350.4) | Vel: (-196.3, 226.9) | Orient: -0.36 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 63 | Time: 1.050s | Pos: (489.6, 354.2) | Vel: (-196.3, 226.9) | Orient: -0.33 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 64 | Time: 1.067s | Pos: (486.3, 358.0) | Vel: (-196.3, 226.9) | Orient: -0.29 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 65 | Time: 1.083s | Pos: (483.0, 361.7) | Vel: (-196.3, 226.9) | Orient: -0.26 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 66 | Time: 1.100s | Pos: (479.8, 365.5) | Vel: (-196.3, 226.9) | Orient: -0.23 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 67 | Time: 1.117s | Pos: (476.5, 369.3) | Vel: (-196.3, 226.9) | Orient: -0.19 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 68 | Time: 1.133s | Pos: (473.2, 373.1) | Vel: (-196.3, 226.9) | Orient: -0.16 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 69 | Time: 1.150s | Pos: (469.9, 376.9) | Vel: (-196.3, 226.9) | Orient: -0.13 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 70 | Time: 1.167s | Pos: (466.7, 380.7) | Vel: (-196.3, 226.9) | Orient: -0.09 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 71 | Time: 1.183s | Pos: (463.4, 384.4) | Vel: (-196.3, 226.9) | Orient: -0.06 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 72 | Time: 1.200s | Pos: (460.1, 388.2) | Vel: (-196.3, 226.9) | Orient: -0.03 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 73 | Time: 1.217s | Pos: (456.9, 392.0) | Vel: (-196.3, 226.9) | Orient: 0.01 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 74 | Time: 1.233s | Pos: (453.6, 395.8) | Vel: (-196.3, 226.9) | Orient: 0.04 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 75 | Time: 1.250s | Pos: (449.1, 393.6) | Vel: (-270.3, -130.2) | Orient: 0.01 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 76 | Time: 1.267s | Pos: (444.6, 391.4) | Vel: (-270.1, -130.5) | Orient: -0.03 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 77 | Time: 1.283s | Pos: (440.1, 389.3) | Vel: (-270.1, -130.5) | Orient: -0.06 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 78 | Time: 1.300s | Pos: (435.6, 387.1) | Vel: (-270.1, -130.5) | Orient: -0.09 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 79 | Time: 1.317s | Pos: (431.1, 384.9) | Vel: (-270.1, -130.5) | Orient: -0.13 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 80 | Time: 1.333s | Pos: (426.6, 382.7) | Vel: (-270.1, -130.5) | Orient: -0.16 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 81 | Time: 1.350s | Pos: (422.1, 380.6) | Vel: (-270.1, -130.5) | Orient: -0.19 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 82 | Time: 1.367s | Pos: (417.6, 378.4) | Vel: (-270.1, -130.5) | Orient: -0.23 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 83 | Time: 1.383s | Pos: (413.1, 376.2) | Vel: (-270.1, -130.5) | Orient: -0.26 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 84 | Time: 1.400s | Pos: (408.6, 374.0) | Vel: (-270.1, -130.5) | Orient: -0.29 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 85 | Time: 1.417s | Pos: (404.1, 371.9) | Vel: (-270.1, -130.5) | Orient: -0.33 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 86 | Time: 1.433s | Pos: (399.6, 369.7) | Vel: (-270.1, -130.5) | Orient: -0.36 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 87 | Time: 1.450s | Pos: (395.1, 367.5) | Vel: (-270.1, -130.5) | Orient: -0.39 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 88 | Time: 1.467s | Pos: (390.6, 365.3) | Vel: (-270.1, -130.5) | Orient: -0.43 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 89 | Time: 1.483s | Pos: (386.1, 363.2) | Vel: (-270.1, -130.5) | Orient: -0.46 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 90 | Time: 1.500s | Pos: (381.6, 361.0) | Vel: (-270.1, -130.5) | Orient: -0.49 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 91 | Time: 1.517s | Pos: (377.1, 358.8) | Vel: (-270.1, -130.5) | Orient: -0.53 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 92 | Time: 1.533s | Pos: (372.5, 356.6) | Vel: (-270.1, -130.5) | Orient: -0.56 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 93 | Time: 1.550s | Pos: (368.0, 354.5) | Vel: (-270.1, -130.5) | Orient: -0.59 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 94 | Time: 1.567s | Pos: (363.5, 352.3) | Vel: (-270.1, -130.5) | Orient: -0.63 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 95 | Time: 1.583s | Pos: (359.0, 350.1) | Vel: (-270.1, -130.5) | Orient: -0.66 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 96 | Time: 1.600s | Pos: (354.5, 347.9) | Vel: (-270.1, -130.5) | Orient: -0.69 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 97 | Time: 1.617s | Pos: (350.0, 345.8) | Vel: (-270.1, -130.5) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 98 | Time: 1.633s | Pos: (351.4, 350.6) | Vel: (79.5, 289.3) | Orient: -0.69 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 99 | Time: 1.650s | Pos: (352.7, 355.4) | Vel: (79.7, 289.2) | Orient: -0.66 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 100 | Time: 1.667s | Pos: (354.0, 360.2) | Vel: (79.7, 289.2) | Orient: -0.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 101 | Time: 1.683s | Pos: (355.3, 365.0) | Vel: (79.7, 289.2) | Orient: -0.59 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 102 | Time: 1.700s | Pos: (356.7, 369.9) | Vel: (79.7, 289.2) | Orient: -0.56 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 103 | Time: 1.717s | Pos: (358.0, 374.7) | Vel: (79.7, 289.2) | Orient: -0.53 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 104 | Time: 1.733s | Pos: (359.3, 379.5) | Vel: (79.7, 289.2) | Orient: -0.49 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 105 | Time: 1.750s | Pos: (360.7, 384.3) | Vel: (79.7, 289.2) | Orient: -0.46 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 106 | Time: 1.767s | Pos: (362.0, 389.1) | Vel: (79.7, 289.2) | Orient: -0.43 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 107 | Time: 1.783s | Pos: (363.3, 394.0) | Vel: (79.7, 289.2) | Orient: -0.39 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 108 | Time: 1.800s | Pos: (364.6, 398.8) | Vel: (79.7, 289.2) | Orient: -0.36 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 109 | Time: 1.817s | Pos: (366.0, 403.6) | Vel: (79.7, 289.2) | Orient: -0.33 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 110 | Time: 1.833s | Pos: (367.3, 408.4) | Vel: (79.7, 289.2) | Orient: -0.29 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 111 | Time: 1.850s | Pos: (368.6, 413.2) | Vel: (79.7, 289.2) | Orient: -0.26 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 112 | Time: 1.867s | Pos: (370.0, 418.1) | Vel: (79.7, 289.2) | Orient: -0.23 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 113 | Time: 1.883s | Pos: (371.3, 422.9) | Vel: (79.7, 289.2) | Orient: -0.19 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 114 | Time: 1.900s | Pos: (372.6, 427.7) | Vel: (79.7, 289.2) | Orient: -0.16 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 115 | Time: 1.917s | Pos: (373.9, 432.5) | Vel: (79.7, 289.2) | Orient: -0.13 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 116 | Time: 1.933s | Pos: (375.3, 437.3) | Vel: (79.7, 289.2) | Orient: -0.09 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 117 | Time: 1.950s | Pos: (376.6, 442.2) | Vel: (79.7, 289.2) | Orient: -0.06 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 118 | Time: 1.967s | Pos: (377.9, 447.0) | Vel: (79.7, 289.2) | Orient: -0.03 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 119 | Time: 1.983s | Pos: (379.2, 451.8) | Vel: (79.7, 289.2) | Orient: 0.01 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 120 | Time: 2.000s | Pos: (380.6, 456.6) | Vel: (79.7, 289.2) | Orient: 0.04 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 121 | Time: 2.017s | Pos: (381.9, 461.5) | Vel: (79.7, 289.2) | Orient: 0.07 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 122 | Time: 2.033s | Pos: (383.2, 466.3) | Vel: (79.7, 289.2) | Orient: 0.11 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 123 | Time: 2.050s | Pos: (384.6, 471.1) | Vel: (79.7, 289.2) | Orient: 0.14 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 124 | Time: 2.067s | Pos: (388.6, 474.0) | Vel: (242.5, 176.6) | Orient: 0.11 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 125 | Time: 2.083s | Pos: (392.6, 477.0) | Vel: (242.6, 176.4) | Orient: 0.14 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 126 | Time: 2.100s | Pos: (396.7, 479.9) | Vel: (242.6, 176.4) | Orient: 0.17 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 127 | Time: 2.117s | Pos: (400.7, 482.9) | Vel: (242.6, 176.4) | Orient: 0.21 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 128 | Time: 2.133s | Pos: (404.8, 485.8) | Vel: (242.6, 176.4) | Orient: 0.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 129 | Time: 2.150s | Pos: (408.8, 488.7) | Vel: (242.6, 176.4) | Orient: 0.27 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 130 | Time: 2.167s | Pos: (412.9, 491.7) | Vel: (242.6, 176.4) | Orient: 0.31 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 131 | Time: 2.183s | Pos: (416.9, 494.6) | Vel: (242.6, 176.4) | Orient: 0.34 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 132 | Time: 2.200s | Pos: (421.0, 497.6) | Vel: (242.6, 176.4) | Orient: 0.37 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 133 | Time: 2.217s | Pos: (425.0, 500.5) | Vel: (242.6, 176.4) | Orient: 0.41 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 134 | Time: 2.233s | Pos: (429.0, 503.4) | Vel: (242.6, 176.4) | Orient: 0.44 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 135 | Time: 2.250s | Pos: (433.1, 506.4) | Vel: (242.6, 176.4) | Orient: 0.47 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 136 | Time: 2.267s | Pos: (437.1, 509.3) | Vel: (242.6, 176.4) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 137 | Time: 2.283s | Pos: (441.2, 512.3) | Vel: (242.6, 176.4) | Orient: 0.54 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 138 | Time: 2.300s | Pos: (445.2, 515.2) | Vel: (242.6, 176.4) | Orient: 0.57 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 139 | Time: 2.317s | Pos: (449.3, 518.1) | Vel: (242.6, 176.4) | Orient: 0.61 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 140 | Time: 2.333s | Pos: (453.3, 521.1) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: 1.51 | Speed: 300.0 | Score: 0
Step 141 | Time: 2.350s | Pos: (457.3, 524.0) | Vel: (242.6, 176.4) | Orient: 0.64 rad | AngVel: 0.82 | Speed: 300.0 | Score: 0
Step 142 | Time: 2.367s | Pos: (461.4, 527.0) | Vel: (242.6, 176.4) | Orient: 0.65 rad | AngVel: 0.20 | Speed: 300.0 | Score: 0
Step 143 | Time: 2.383s | Pos: (465.4, 529.9) | Vel: (242.6, 176.4) | Orient: 0.64 rad | AngVel: -0.21 | Speed: 300.0 | Score: 0
Step 144 | Time: 2.400s | Pos: (469.5, 532.8) | Vel: (242.6, 176.4) | Orient: 0.64 rad | AngVel: -0.38 | Speed: 300.0 | Score: 0
Step 145 | Time: 2.417s | Pos: (473.5, 535.8) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: -0.37 | Speed: 300.0 | Score: 0
Step 146 | Time: 2.433s | Pos: (477.6, 538.7) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: -0.26 | Speed: 300.0 | Score: 0
Step 147 | Time: 2.450s | Pos: (481.6, 541.7) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: -0.13 | Speed: 300.0 | Score: 0
Step 148 | Time: 2.467s | Pos: (485.7, 544.6) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: -0.02 | Speed: 300.0 | Score: 0
Step 149 | Time: 2.483s | Pos: (489.7, 547.6) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: 0.05 | Speed: 300.0 | Score: 0
Step 150 | Time: 2.500s | Pos: (493.7, 550.5) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: 0.08 | Speed: 300.0 | Score: 0
Step 151 | Time: 2.517s | Pos: (497.8, 553.4) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: 0.07 | Speed: 300.0 | Score: 0
Step 152 | Time: 2.533s | Pos: (501.8, 556.4) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: 0.05 | Speed: 300.0 | Score: 0
Step 153 | Time: 2.550s | Pos: (505.9, 559.3) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: 0.02 | Speed: 300.0 | Score: 0
Step 154 | Time: 2.567s | Pos: (509.9, 562.3) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 155 | Time: 2.583s | Pos: (514.0, 565.2) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 156 | Time: 2.600s | Pos: (518.0, 568.1) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 157 | Time: 2.617s | Pos: (522.0, 571.1) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 158 | Time: 2.633s | Pos: (526.1, 574.0) | Vel: (242.6, 176.4) | Orient: 0.63 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 159 | Time: 2.650s | Pos: (530.0, 571.0) | Vel: (236.9, -184.0) | Orient: 0.60 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 160 | Time: 2.667s | Pos: (534.0, 567.9) | Vel: (236.8, -184.2) | Orient: 0.56 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 161 | Time: 2.683s | Pos: (537.9, 564.8) | Vel: (236.8, -184.2) | Orient: 0.53 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 162 | Time: 2.700s | Pos: (541.9, 561.7) | Vel: (236.8, -184.2) | Orient: 0.50 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 163 | Time: 2.717s | Pos: (545.8, 558.7) | Vel: (236.8, -184.2) | Orient: 0.46 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
